"Name","Event Type","Description","Image","Contact URL","Booking URL","Contact Phone Number","Booking Phone Number","Venue Name","Address","County","Latitude","Longitude","Is Free To Visit","Price","Start Date","End Date","Start Time","End Time","Recurring Dates"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","12/11/2025","12/11/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","19/11/2025","19/11/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","26/11/2025","26/11/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","25/11/2025","25/11/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","27/11/2025","27/11/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","29/11/2025","29/11/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","28/11/2025","28/11/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","21/11/2025","21/11/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","20/11/2025","20/11/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","22/11/2025","22/11/2025",,,"Yes"
